1970-01-01T01:00:39+0100,main,00,0,0,-0.000000,0,no error,0,0
1970-01-01T01:02:45+0100,main,38,38,38,18.095238,38,no error,3,8
1970-01-01T01:03:07+0100,main,77,77,77,106.363636,39,no error,7,7
1970-01-01T01:03:32+0100,main,86,86,86,21.600000,9,no error,8,6
1970-01-01T01:03:55+0100,main,12,12,12,-193.043478,-74,no error,1,2
1970-01-01T01:04:18+0100,main,22,22,22,26.086957,10,no error,2,2
1970-01-01T01:04:40+0100,main,83,83,83,166.363636,61,no error,8,3
1970-01-01T01:05:02+0100,main,25,25,25,-158.181818,-58,no error,2,5
1970-01-01T01:05:26+0100,main,38,38,38,32.500000,13,no error,3,8
1970-01-01T01:05:50+0100,main,97,97,97,147.500000,59,no error,9,7
1970-01-01T01:06:12+0100,main,45,45,45,-141.818182,-52,no error,4,5
1970-01-01T01:06:35+0100,main,05,5,5,-104.347826,-40,no error,0,5
1970-01-01T01:06:58+0100,main,84,84,84,206.086957,79,no error,8,4
1970-01-01T01:07:20+0100,main,73,73,73,-30.000000,-11,no error,7,3
1970-01-01T01:07:43+0100,main,41,41,41,-83.478261,-32,no error,4,1
1970-01-01T01:08:05+0100,main,79,79,79,103.636364,38,no error,7,9
1970-01-01T01:08:30+0100,main,48,48,48,-74.400000,-31,no error,4,8
1970-01-01T01:08:53+0100,main,08,8,8,-104.347826,-40,no error,0,8
1970-01-01T01:09:17+0100,main,67,67,67,147.500000,59,no error,6,7
1970-01-01T01:09:42+0100,main,72,72,72,12.000000,5,no error,7,2
1970-01-01T01:10:05+0100,main,10,10,10,-161.739130,-62,no error,1,0
1970-01-01T01:10:29+0100,main,68,68,68,145.000000,58,no error,6,8
1970-01-01T01:10:52+0100,main,05,5,5,-164.347826,-63,no error,0,5
1970-01-01T01:11:16+0100,main,56,56,56,127.500000,51,no error,5,6
1970-01-01T01:11:41+0100,main,23,23,23,-79.200000,-33,no error,2,3
1970-01-01T01:12:05+0100,main,69,69,69,115.000000,46,no error,6,9
1970-01-01T01:12:29+0100,main,12,12,12,-142.500000,-57,no error,1,2
1970-01-01T01:12:53+0100,main,47,47,47,87.500000,35,no error,4,7
1970-01-01T01:13:18+0100,main,18,18,18,-69.600000,-29,no error,1,8
1970-01-01T01:13:41+0100,main,95,95,95,200.869565,77,no error,9,5
1970-01-01T01:14:05+0100,main,39,39,39,-140.000000,-56,no error,3,9
1970-01-01T01:14:29+0100,main,20,20,20,-47.500000,-19,no error,2,0
1970-01-01T01:14:52+0100,main,33,33,33,33.913043,13,no error,3,3
1970-01-01T01:15:17+0100,main,66,66,66,79.200000,33,no error,6,6
1970-01-01T01:15:42+0100,main,66,66,66,0.000000,0,no error,6,6
1970-01-01T01:16:06+0100,main,00,0,0,-165.000000,-66,no error,0,0
1970-01-01T01:16:30+0100,main,95,95,95,237.500000,95,no error,9,5
1970-01-01T01:16:53+0100,main,57,57,57,-99.130435,-38,no error,5,7
1970-01-01T01:17:18+0100,main,54,54,54,-7.200000,-3,no error,5,4
1970-01-01T01:17:42+0100,main,31,31,31,-57.500000,-23,no error,3,1
1970-01-01T01:18:06+0100,main,79,79,79,120.000000,48,no error,7,9
1970-01-01T01:18:29+0100,main,75,75,75,-10.434783,-4,no error,7,5
1970-01-01T01:18:53+0100,main,61,61,61,-35.000000,-14,no error,6,1
1970-01-01T01:19:18+0100,main,83,83,83,52.800000,22,no error,8,3
1970-01-01T01:19:41+0100,main,63,63,63,-52.173913,-20,no error,6,3
1970-01-01T01:20:04+0100,main,82,82,82,49.565217,19,no error,8,2
1970-01-01T01:20:27+0100,main,74,74,74,-20.869565,-8,no error,7,4
1970-01-01T01:20:50+0100,main,79,79,79,13.043478,5,no error,7,9
1970-01-01T01:21:15+0100,main,46,46,46,-79.200000,-33,no error,4,6
1970-01-01T01:21:39+0100,main,08,8,8,-95.000000,-38,no error,0,8
1970-01-01T01:22:02+0100,main,02,2,2,-15.652174,-6,no error,0,2
1970-01-01T01:22:26+0100,main,57,57,57,137.500000,55,no error,5,7
1970-01-01T01:22:49+0100,main,71,71,71,36.521739,14,no error,7,1
1970-01-01T01:23:12+0100,main,23,23,23,-125.217391,-48,no error,2,3
1970-01-01T01:23:35+0100,main,91,91,91,177.391304,68,no error,9,1
1970-01-01T01:24:00+0100,main,41,41,41,-120.000000,-50,no error,4,1
1970-01-01T01:24:24+0100,main,20,20,20,-52.500000,-21,no error,2,0
1970-01-01T01:24:48+0100,main,65,65,65,112.500000,45,no error,6,5
1970-01-01T01:25:11+0100,main,29,29,29,-93.913043,-36,no error,2,9
1970-01-01T01:25:33+0100,main,31,31,31,5.454545,2,no error,3,1
1970-01-01T01:25:57+0100,main,13,13,13,-45.000000,-18,no error,1,3
1970-01-01T01:26:22+0100,main,04,4,4,-21.600000,-9,no error,0,4
1970-01-01T01:26:44+0100,main,21,21,21,46.363636,17,no error,2,1
1970-01-01T01:27:08+0100,main,42,42,42,52.500000,21,no error,4,2
1970-01-01T01:27:33+0100,main,60,60,60,43.200000,18,no error,6,0
1970-01-01T01:27:56+0100,main,47,47,47,-33.913043,-13,no error,4,7
1970-01-01T01:28:20+0100,main,29,29,29,-45.000000,-18,no error,2,9
1970-01-01T01:28:43+0100,main,91,91,91,161.739130,62,no error,9,1
1970-01-01T01:29:06+0100,main,28,28,28,-164.347826,-63,no error,2,8
1970-01-01T01:29:29+0100,main,00,0,0,-73.043478,-28,no error,0,0
1970-01-01T01:29:52+0100,main,84,84,84,219.130435,84,no error,8,4
1970-01-01T01:30:17+0100,main,51,51,51,-79.200000,-33,no error,5,1
1970-01-01T01:30:41+0100,main,59,59,59,20.000000,8,no error,5,9
1970-01-01T01:31:04+0100,main,84,84,84,65.217391,25,no error,8,4
1970-01-01T01:31:31+0100,main,85,85,85,2.222222,1,no error,8,5
1970-01-01T01:31:57+0100,main,05,5,5,-184.615385,-80,no error,0,5
1970-01-01T01:32:20+0100,main,79,79,79,193.043478,74,no error,7,9
1970-01-01T01:32:44+0100,main,36,36,36,-107.500000,-43,no error,3,6
1970-01-01T01:33:08+0100,main,77,77,77,102.500000,41,no error,7,7
1970-01-01T01:33:34+0100,main,14,14,14,-145.384615,-63,no error,1,4
1970-01-01T01:33:56+0100,main,15,15,15,2.727273,1,no error,1,5
1970-01-01T01:34:20+0100,main,90,90,90,187.500000,75,no error,9,0
1970-01-01T01:34:44+0100,main,59,59,59,-77.500000,-31,no error,5,9
1970-01-01T01:35:07+0100,main,66,66,66,18.260870,7,no error,6,6
1970-01-01T01:35:31+0100,main,81,81,81,37.500000,15,no error,8,1
1970-01-01T01:35:54+0100,main,66,66,66,-39.130435,-15,no error,6,6
1970-01-01T01:36:18+0100,main,34,34,34,-80.000000,-32,no error,3,4
1970-01-01T01:36:43+0100,main,09,9,9,-60.000000,-25,no error,0,9
1970-01-01T01:37:07+0100,main,31,31,31,55.000000,22,no error,3,1
1970-01-01T01:37:30+0100,main,44,44,44,33.913043,13,no error,4,4
1970-01-01T01:37:53+0100,main,94,94,94,130.434783,50,no error,9,4
1970-01-01T01:38:18+0100,main,67,67,67,-64.800000,-27,no error,6,7
1970-01-01T01:38:43+0100,main,39,39,39,-67.200000,-28,no error,3,9
1970-01-01T01:39:09+0100,main,24,24,24,-34.615385,-15,no error,2,4
1970-01-01T01:39:31+0100,main,40,40,40,43.636364,16,no error,4,0
1970-01-01T01:39:54+0100,main,44,44,44,10.434783,4,no error,4,4
1970-01-01T01:40:18+0100,main,93,93,93,122.500000,49,no error,9,3
1970-01-01T01:40:41+0100,main,27,27,27,-172.173913,-66,no error,2,7
1970-01-01T01:41:05+0100,main,68,68,68,102.500000,41,no error,6,8
1970-01-01T01:41:28+0100,main,69,69,69,2.608696,1,no error,6,9
1970-01-01T01:41:52+0100,main,09,9,9,-150.000000,-60,no error,0,9
1970-01-01T01:42:17+0100,main,89,89,89,192.000000,80,no error,8,9
1970-01-01T01:42:41+0100,main,79,79,79,-25.000000,-10,no error,7,9
1970-01-01T01:43:05+0100,main,38,38,38,-102.500000,-41,no error,3,8
1970-01-01T01:43:29+0100,main,01,1,1,-92.500000,-37,no error,0,1
1970-01-01T01:43:53+0100,main,19,19,19,45.000000,18,no error,1,9
1970-01-01T01:44:18+0100,main,74,74,74,132.000000,55,no error,7,4
1970-01-01T01:44:41+0100,main,73,73,73,-2.608696,-1,no error,7,3
1970-01-01T01:45:04+0100,main,58,58,58,-39.130435,-15,no error,5,8
1970-01-01T01:45:28+0100,main,44,44,44,-35.000000,-14,no error,4,4
1970-01-01T01:45:52+0100,main,02,2,2,-105.000000,-42,no error,0,2
1970-01-01T01:46:16+0100,main,75,75,75,182.500000,73,no error,7,5
1970-01-01T01:46:40+0100,main,54,54,54,-52.500000,-21,no error,5,4
1970-01-01T01:47:04+0100,main,99,99,99,112.500000,45,no error,9,9
1970-01-01T01:47:28+0100,main,31,31,31,-170.000000,-68,no error,3,1
1970-01-01T01:47:52+0100,main,19,19,19,-30.000000,-12,no error,1,9
1970-01-01T01:48:16+0100,main,74,74,74,137.500000,55,no error,7,4
1970-01-01T01:48:38+0100,main,93,93,93,51.818182,19,no error,9,3
1970-01-01T01:49:02+0100,main,22,22,22,-177.500000,-71,no error,2,2
1970-01-01T01:49:26+0100,main,59,59,59,92.500000,37,no error,5,9
1970-01-01T01:49:52+0100,main,25,25,25,-78.461538,-34,no error,2,5
1970-01-01T01:50:17+0100,main,56,56,56,74.400000,31,no error,5,6
1970-01-01T01:50:42+0100,main,67,67,67,26.400000,11,no error,6,7
1970-01-01T01:51:05+0100,main,01,1,1,-172.173913,-66,no error,0,1
1970-01-01T01:51:29+0100,main,31,31,31,75.000000,30,no error,3,1
1970-01-01T01:51:53+0100,main,64,64,64,82.500000,33,no error,6,4
1970-01-01T01:52:17+0100,main,80,80,80,40.000000,16,no error,8,0
1970-01-01T01:52:40+0100,main,91,91,91,28.695652,11,no error,9,1
1970-01-01T01:53:04+0100,main,84,84,84,-17.500000,-7,no error,8,4
1970-01-01T01:53:28+0100,main,09,9,9,-187.500000,-75,no error,0,9
1970-01-01T01:53:50+0100,main,18,18,18,24.545455,9,no error,1,8
1970-01-01T01:54:15+0100,main,67,67,67,117.600000,49,no error,6,7
1970-01-01T01:54:39+0100,main,11,11,11,-140.000000,-56,no error,1,1
1970-01-01T01:55:03+0100,main,41,41,41,75.000000,30,no error,4,1
1970-01-01T01:55:26+0100,main,67,67,67,67.826087,26,no error,6,7
1970-01-01T01:55:50+0100,main,50,50,50,-42.500000,-17,no error,5,0
1970-01-01T01:56:14+0100,main,98,98,98,120.000000,48,no error,9,8
1970-01-01T01:56:38+0100,main,47,47,47,-127.500000,-51,no error,4,7
1970-01-01T01:57:03+0100,main,08,8,8,-93.600000,-39,no error,0,8
1970-01-01T01:57:28+0100,main,69,69,69,146.400000,61,no error,6,9
1970-01-01T01:57:51+0100,main,99,99,99,78.260870,30,no error,9,9
1970-01-01T01:58:17+0100,main,32,32,32,-154.615385,-67,no error,3,2
1970-01-01T01:58:40+0100,main,02,2,2,-78.260870,-30,no error,0,2
1970-01-01T01:59:03+0100,main,99,99,99,253.043478,97,no error,9,9
1970-01-01T01:59:28+0100,main,78,78,78,-50.400000,-21,no error,7,8
1970-01-01T01:59:53+0100,main,84,84,84,14.400000,6,no error,8,4
1970-01-01T02:00:17+0100,main,71,71,71,-32.500000,-13,no error,7,1
1970-01-01T02:00:40+0100,main,14,14,14,-148.695652,-57,no error,1,4
